candidate_closing_boundary_volume,candidate_closing_share_pct,closing_bar_isolated,closing_boundary_bars,closing_inference_quality,closing_window_bars,daily_open,daily_previous_close,daily_volume,final_bar,final_price,final_time,first_continuous_after_opening,inferred_closing_price_impact_pct,intraday_sum_volume,last_bar_before_opening,last_continuous_bar,last_continuous_price,last_continuous_time,minute_bar_count,opening_bar_isolated,opening_bar_mixed,opening_boundary_bar,opening_boundary_time,opening_boundary_volume,opening_inference_quality,opening_window_bars,provider,quality_tier,reconciled_exactly,reconciled_within_rounding_or_provider_semantics,symbol,total_day_volume,trading_date,volume_diff,volume_diff_pct
732900,5.722428264688658,True,"[{""close"": 21, ""high"": 21, ""low"": 21, ""open"": 21, ""time"": ""2026-09-10 14:45:00"", ""volume"": 732900}]",INFERRED_BOUNDARY,"[{""close"": 21.05, ""high"": 21.1, ""low"": 21, ""open"": 21.05, ""time"": ""2026-09-10 14:28:00"", ""volume"": 80400}, {""close"": 21.05, ""high"": 21.1, ""low"": 21.05, ""open"": 21.1, ""time"": ""2026-09-10 14:29:00"", ""volume"": 114500}, {""close"": 21, ""high"": 21, ""low"": 21, ""open"": 21, ""time"": ""2026-09-10 14:45:00"", ""volume"": 732900}]",20.85,20.9,12807500,"{""close"": 21, ""high"": 21, ""low"": 21, ""open"": 21, ""time"": ""2026-09-10 14:45:00"", ""volume"": 732900}",21,2026-09-10 14:45:00,"{""close"": 20.85, ""high"": 20.85, ""low"": 20.8, ""open"": 20.8, ""time"": ""2026-09-10 09:16:00"", ""volume"": 14400}",-0.23752969121140477,12807500,,"{""close"": 21.05, ""high"": 21.1, ""low"": 21.05, ""open"": 21.1, ""time"": ""2026-09-10 14:29:00"", ""volume"": 114500}",21.05,2026-09-10 14:29:00,226,False,True,"{""close"": 20.85, ""high"": 20.9, ""low"": 20.8, ""open"": 20.85, ""time"": ""2026-09-10 09:15:00"", ""volume"": 89500}",2026-09-10 09:15:00,89500,UNAVAILABLE,"[{""close"": 20.85, ""high"": 20.9, ""low"": 20.8, ""open"": 20.85, ""time"": ""2026-09-10 09:15:00"", ""volume"": 89500}, {""close"": 20.85, ""high"": 20.85, ""low"": 20.8, ""open"": 20.8, ""time"": ""2026-09-10 09:16:00"", ""volume"": 14400}, {""close"": 20.85, ""high"": 20.9, ""low"": 20.8, ""open"": 20.85, ""time"": ""2026-09-10 09:17:00"", ""volume"": 17000}]",KBS,INFERRED_BOUNDARY,True,True,SSI,12807500,2026-09-10,0,0.0
1506600,6.274702528456063,True,"[{""close"": 20.3, ""high"": 20.3, ""low"": 20.3, ""open"": 20.3, ""time"": ""2026-09-11 14:45:00"", ""volume"": 1506600}]",INFERRED_BOUNDARY,"[{""close"": 20.35, ""high"": 20.4, ""low"": 20.3, ""open"": 20.4, ""time"": ""2026-09-11 14:28:00"", ""volume"": 353400}, {""close"": 20.4, ""high"": 20.4, ""low"": 20.3, ""open"": 20.35, ""time"": ""2026-09-11 14:29:00"", ""volume"": 475900}, {""close"": 20.3, ""high"": 20.3, ""low"": 20.3, ""open"": 20.3, ""time"": ""2026-09-11 14:45:00"", ""volume"": 1506600}]",20.85,21,24010700,"{""close"": 20.3, ""high"": 20.3, ""low"": 20.3, ""open"": 20.3, ""time"": ""2026-09-11 14:45:00"", ""volume"": 1506600}",20.3,2026-09-11 14:45:00,"{""close"": 20.85, ""high"": 20.9, ""low"": 20.8, ""open"": 20.85, ""time"": ""2026-09-11 09:16:00"", ""volume"": 97700}",-0.49019607843136215,24010700,,"{""close"": 20.4, ""high"": 20.4, ""low"": 20.3, ""open"": 20.35, ""time"": ""2026-09-11 14:29:00"", ""volume"": 475900}",20.4,2026-09-11 14:29:00,226,False,True,"{""close"": 20.85, ""high"": 20.9, ""low"": 20.85, ""open"": 20.85, ""time"": ""2026-09-11 09:15:00"", ""volume"": 158900}",2026-09-11 09:15:00,158900,UNAVAILABLE,"[{""close"": 20.85, ""high"": 20.9, ""low"": 20.85, ""open"": 20.85, ""time"": ""2026-09-11 09:15:00"", ""volume"": 158900}, {""close"": 20.85, ""high"": 20.9, ""low"": 20.8, ""open"": 20.85, ""time"": ""2026-09-11 09:16:00"", ""volume"": 97700}, {""close"": 20.85, ""high"": 20.85, ""low"": 20.8, ""open"": 20.85, ""time"": ""2026-09-11 09:17:00"", ""volume"": 105900}]",KBS,INFERRED_BOUNDARY,True,True,SSI,24010700,2026-09-11,0,0.0
910500,3.713598172771025,True,"[{""close"": 20.3, ""high"": 20.3, ""low"": 20.3, ""open"": 20.3, ""time"": ""2026-09-14 14:45:00"", ""volume"": 910500}]",INFERRED_BOUNDARY,"[{""close"": 20.3, ""high"": 20.3, ""low"": 20.2, ""open"": 20.25, ""time"": ""2026-09-14 14:28:00"", ""volume"": 552200}, {""close"": 20.3, ""high"": 20.35, ""low"": 20.3, ""open"": 20.35, ""time"": ""2026-09-14 14:29:00"", ""volume"": 248500}, {""close"": 20.3, ""high"": 20.3, ""low"": 20.3, ""open"": 20.3, ""time"": ""2026-09-14 14:45:00"", ""volume"": 910500}]",20.25,20.3,24518000,"{""close"": 20.3, ""high"": 20.3, ""low"": 20.3, ""open"": 20.3, ""time"": ""2026-09-14 14:45:00"", ""volume"": 910500}",20.3,2026-09-14 14:45:00,"{""close"": 20.35, ""high"": 20.4, ""low"": 20.25, ""open"": 20.25, ""time"": ""2026-09-14 09:16:00"", ""volume"": 186300}",0.0,24518000,,"{""close"": 20.3, ""high"": 20.35, ""low"": 20.3, ""open"": 20.35, ""time"": ""2026-09-14 14:29:00"", ""volume"": 248500}",20.3,2026-09-14 14:29:00,226,False,True,"{""close"": 20.25, ""high"": 20.3, ""low"": 20.25, ""open"": 20.25, ""time"": ""2026-09-14 09:15:00"", ""volume"": 331900}",2026-09-14 09:15:00,331900,UNAVAILABLE,"[{""close"": 20.25, ""high"": 20.3, ""low"": 20.25, ""open"": 20.25, ""time"": ""2026-09-14 09:15:00"", ""volume"": 331900}, {""close"": 20.35, ""high"": 20.4, ""low"": 20.25, ""open"": 20.25, ""time"": ""2026-09-14 09:16:00"", ""volume"": 186300}, {""close"": 20.35, ""high"": 20.35, ""low"": 20.3, ""open"": 20.35, ""time"": ""2026-09-14 09:17:00"", ""volume"": 104500}]",KBS,INFERRED_BOUNDARY,True,True,SSI,24518000,2026-09-14,0,0.0
1156800,7.05172361242342,True,"[{""close"": 20.65, ""high"": 20.65, ""low"": 20.65, ""open"": 20.65, ""time"": ""2026-09-15 14:45:00"", ""volume"": 1156800}]",INFERRED_BOUNDARY,"[{""close"": 20.65, ""high"": 20.7, ""low"": 20.65, ""open"": 20.7, ""time"": ""2026-09-15 14:28:00"", ""volume"": 97900}, {""close"": 20.7, ""high"": 20.7, ""low"": 20.65, ""open"": 20.65, ""time"": ""2026-09-15 14:29:00"", ""volume"": 98600}, {""close"": 20.65, ""high"": 20.65, ""low"": 20.65, ""open"": 20.65, ""time"": ""2026-09-15 14:45:00"", ""volume"": 1156800}]",20.3,20.3,16404500,"{""close"": 20.65, ""high"": 20.65, ""low"": 20.65, ""open"": 20.65, ""time"": ""2026-09-15 14:45:00"", ""volume"": 1156800}",20.65,2026-09-15 14:45:00,"{""close"": 20.5, ""high"": 20.5, ""low"": 20.4, ""open"": 20.4, ""time"": ""2026-09-15 09:16:00"", ""volume"": 55500}",-0.24154589371981022,16404500,,"{""close"": 20.7, ""high"": 20.7, ""low"": 20.65, ""open"": 20.65, ""time"": ""2026-09-15 14:29:00"", ""volume"": 98600}",20.7,2026-09-15 14:29:00,226,False,True,"{""close"": 20.35, ""high"": 20.35, ""low"": 20.25, ""open"": 20.3, ""time"": ""2026-09-15 09:15:00"", ""volume"": 437300}",2026-09-15 09:15:00,437300,UNAVAILABLE,"[{""close"": 20.35, ""high"": 20.35, ""low"": 20.25, ""open"": 20.3, ""time"": ""2026-09-15 09:15:00"", ""volume"": 437300}, {""close"": 20.5, ""high"": 20.5, ""low"": 20.4, ""open"": 20.4, ""time"": ""2026-09-15 09:16:00"", ""volume"": 55500}, {""close"": 20.45, ""high"": 20.5, ""low"": 20.4, ""open"": 20.5, ""time"": ""2026-09-15 09:17:00"", ""volume"": 75700}]",KBS,INFERRED_BOUNDARY,True,True,SSI,16404500,2026-09-15,0,0.0
1228100,8.804972827255911,True,"[{""close"": 20.55, ""high"": 20.55, ""low"": 20.55, ""open"": 20.55, ""time"": ""2026-09-16 14:45:00"", ""volume"": 1228100}]",INFERRED_BOUNDARY,"[{""close"": 20.6, ""high"": 20.6, ""low"": 20.55, ""open"": 20.55, ""time"": ""2026-09-16 14:28:00"", ""volume"": 194600}, {""close"": 20.6, ""high"": 20.6, ""low"": 20.55, ""open"": 20.6, ""time"": ""2026-09-16 14:29:00"", ""volume"": 243000}, {""close"": 20.55, ""high"": 20.55, ""low"": 20.55, ""open"": 20.55, ""time"": ""2026-09-16 14:45:00"", ""volume"": 1228100}]",20.65,20.65,13947800,"{""close"": 20.55, ""high"": 20.55, ""low"": 20.55, ""open"": 20.55, ""time"": ""2026-09-16 14:45:00"", ""volume"": 1228100}",20.55,2026-09-16 14:45:00,"{""close"": 20.6, ""high"": 20.65, ""low"": 20.6, ""open"": 20.65, ""time"": ""2026-09-16 09:16:00"", ""volume"": 29400}",-0.2427184466019452,13947800,,"{""close"": 20.6, ""high"": 20.6, ""low"": 20.55, ""open"": 20.6, ""time"": ""2026-09-16 14:29:00"", ""volume"": 243000}",20.6,2026-09-16 14:29:00,226,False,True,"{""close"": 20.65, ""high"": 20.65, ""low"": 20.6, ""open"": 20.65, ""time"": ""2026-09-16 09:15:00"", ""volume"": 145700}",2026-09-16 09:15:00,145700,UNAVAILABLE,"[{""close"": 20.65, ""high"": 20.65, ""low"": 20.6, ""open"": 20.65, ""time"": ""2026-09-16 09:15:00"", ""volume"": 145700}, {""close"": 20.6, ""high"": 20.65, ""low"": 20.6, ""open"": 20.65, ""time"": ""2026-09-16 09:16:00"", ""volume"": 29400}, {""close"": 20.6, ""high"": 20.65, ""low"": 20.6, ""open"": 20.65, ""time"": ""2026-09-16 09:17:00"", ""volume"": 32600}]",KBS,INFERRED_BOUNDARY,True,True,SSI,13947800,2026-09-16,0,0.0
689600,1.6832814223923294,True,"[{""close"": 21.15, ""high"": 21.15, ""low"": 21.15, ""open"": 21.15, ""time"": ""2026-09-17 14:45:00"", ""volume"": 689600}]",INFERRED_BOUNDARY,"[{""close"": 21.25, ""high"": 21.25, ""low"": 21.15, ""open"": 21.2, ""time"": ""2026-09-17 14:28:00"", ""volume"": 81400}, {""close"": 21.25, ""high"": 21.25, ""low"": 21.2, ""open"": 21.25, ""time"": ""2026-09-17 14:29:00"", ""volume"": 383000}, {""close"": 21.15, ""high"": 21.15, ""low"": 21.15, ""open"": 21.15, ""time"": ""2026-09-17 14:45:00"", ""volume"": 689600}]",20.4,20.55,40967600,"{""close"": 21.15, ""high"": 21.15, ""low"": 21.15, ""open"": 21.15, ""time"": ""2026-09-17 14:45:00"", ""volume"": 689600}",21.15,2026-09-17 14:45:00,"{""close"": 20.4, ""high"": 20.4, ""low"": 20.35, ""open"": 20.4, ""time"": ""2026-09-17 09:16:00"", ""volume"": 225500}",-0.47058823529412436,40967600,,"{""close"": 21.25, ""high"": 21.25, ""low"": 21.2, ""open"": 21.25, ""time"": ""2026-09-17 14:29:00"", ""volume"": 383000}",21.25,2026-09-17 14:29:00,226,False,True,"{""close"": 20.4, ""high"": 20.45, ""low"": 20.4, ""open"": 20.4, ""time"": ""2026-09-17 09:15:00"", ""volume"": 221500}",2026-09-17 09:15:00,221500,UNAVAILABLE,"[{""close"": 20.4, ""high"": 20.45, ""low"": 20.4, ""open"": 20.4, ""time"": ""2026-09-17 09:15:00"", ""volume"": 221500}, {""close"": 20.4, ""high"": 20.4, ""low"": 20.35, ""open"": 20.4, ""time"": ""2026-09-17 09:16:00"", ""volume"": 225500}, {""close"": 20.5, ""high"": 20.55, ""low"": 20.4, ""open"": 20.4, ""time"": ""2026-09-17 09:17:00"", ""volume"": 279800}]",KBS,INFERRED_BOUNDARY,True,True,SSI,40967600,2026-09-17,0,0.0
841300,8.159880506682702,True,"[{""close"": 220.5, ""high"": 220.5, ""low"": 220.5, ""open"": 220.5, ""time"": ""2026-08-25 14:45:00"", ""volume"": 841300}]",INFERRED_BOUNDARY,"[{""close"": 220.2, ""high"": 220.6, ""low"": 220.2, ""open"": 220.6, ""time"": ""2026-08-25 14:28:00"", ""volume"": 21900}, {""close"": 220, ""high"": 220.2, ""low"": 219.4, ""open"": 220.2, ""time"": ""2026-08-25 14:29:00"", ""volume"": 39800}, {""close"": 220.5, ""high"": 220.5, ""low"": 220.5, ""open"": 220.5, ""time"": ""2026-08-25 14:45:00"", ""volume"": 841300}]",216.5,214.5,10310200,"{""close"": 220.5, ""high"": 220.5, ""low"": 220.5, ""open"": 220.5, ""time"": ""2026-08-25 14:45:00"", ""volume"": 841300}",220.5,2026-08-25 14:45:00,"{""close"": 215.4, ""high"": 215.9, ""low"": 215.4, ""open"": 215.9, ""time"": ""2026-08-25 09:16:00"", ""volume"": 7300}",0.22727272727272727,10310200,,"{""close"": 220, ""high"": 220.2, ""low"": 219.4, ""open"": 220.2, ""time"": ""2026-08-25 14:29:00"", ""volume"": 39800}",220,2026-08-25 14:29:00,226,False,True,"{""close"": 215.9, ""high"": 216.5, ""low"": 215.9, ""open"": 216.5, ""time"": ""2026-08-25 09:15:00"", ""volume"": 58900}",2026-08-25 09:15:00,58900,UNAVAILABLE,"[{""close"": 215.9, ""high"": 216.5, ""low"": 215.9, ""open"": 216.5, ""time"": ""2026-08-25 09:15:00"", ""volume"": 58900}, {""close"": 215.4, ""high"": 215.9, ""low"": 215.4, ""open"": 215.9, ""time"": ""2026-08-25 09:16:00"", ""volume"": 7300}, {""close"": 215.4, ""high"": 215.5, ""low"": 215.3, ""open"": 215.5, ""time"": ""2026-08-25 09:17:00"", ""volume"": 5400}]",KBS,INFERRED_BOUNDARY,True,True,VIC,10310200,2026-08-25,0,0.0
1065800,10.676577244405266,True,"[{""close"": 230, ""high"": 230, ""low"": 230, ""open"": 230, ""time"": ""2026-08-26 14:45:00"", ""volume"": 1065800}]",INFERRED_BOUNDARY,"[{""close"": 225, ""high"": 225.2, ""low"": 224.9, ""open"": 224.9, ""time"": ""2026-08-26 14:28:00"", ""volume"": 49700}, {""close"": 225, ""high"": 225.2, ""low"": 225, ""open"": 225.1, ""time"": ""2026-08-26 14:29:00"", ""volume"": 31400}, {""close"": 230, ""high"": 230, ""low"": 230, ""open"": 230, ""time"": ""2026-08-26 14:45:00"", ""volume"": 1065800}]",219.1,220.5,9982600,"{""close"": 230, ""high"": 230, ""low"": 230, ""open"": 230, ""time"": ""2026-08-26 14:45:00"", ""volume"": 1065800}",230,2026-08-26 14:45:00,"{""close"": 220, ""high"": 220, ""low"": 219.4, ""open"": 220, ""time"": ""2026-08-26 09:16:00"", ""volume"": 5400}",2.2222222222222223,9982600,,"{""close"": 225, ""high"": 225.2, ""low"": 225, ""open"": 225.1, ""time"": ""2026-08-26 14:29:00"", ""volume"": 31400}",225,2026-08-26 14:29:00,226,False,True,"{""close"": 220, ""high"": 220, ""low"": 219.1, ""open"": 219.1, ""time"": ""2026-08-26 09:15:00"", ""volume"": 19700}",2026-08-26 09:15:00,19700,UNAVAILABLE,"[{""close"": 220, ""high"": 220, ""low"": 219.1, ""open"": 219.1, ""time"": ""2026-08-26 09:15:00"", ""volume"": 19700}, {""close"": 220, ""high"": 220, ""low"": 219.4, ""open"": 220, ""time"": ""2026-08-26 09:16:00"", ""volume"": 5400}, {""close"": 220.5, ""high"": 220.5, ""low"": 220, ""open"": 220, ""time"": ""2026-08-26 09:17:00"", ""volume"": 12000}]",KBS,INFERRED_BOUNDARY,True,True,VIC,9982600,2026-08-26,0,0.0
1500800,17.516953207978805,True,"[{""close"": 236, ""high"": 236, ""low"": 236, ""open"": 236, ""time"": ""2026-08-27 14:45:00"", ""volume"": 1500800}]",INFERRED_BOUNDARY,"[{""close"": 232.4, ""high"": 232.5, ""low"": 231.8, ""open"": 232, ""time"": ""2026-08-27 14:28:00"", ""volume"": 275200}, {""close"": 232.5, ""high"": 232.5, ""low"": 232.1, ""open"": 232.4, ""time"": ""2026-08-27 14:29:00"", ""volume"": 142200}, {""close"": 236, ""high"": 236, ""low"": 236, ""open"": 236, ""time"": ""2026-08-27 14:45:00"", ""volume"": 1500800}]",228.9,230,8567700,"{""close"": 236, ""high"": 236, ""low"": 236, ""open"": 236, ""time"": ""2026-08-27 14:45:00"", ""volume"": 1500800}",236,2026-08-27 14:45:00,"{""close"": 228.5, ""high"": 229.5, ""low"": 228.5, ""open"": 228.5, ""time"": ""2026-08-27 09:16:00"", ""volume"": 9300}",1.5053763440860215,8567700,,"{""close"": 232.5, ""high"": 232.5, ""low"": 232.1, ""open"": 232.4, ""time"": ""2026-08-27 14:29:00"", ""volume"": 142200}",232.5,2026-08-27 14:29:00,226,False,True,"{""close"": 229, ""high"": 229, ""low"": 228.5, ""open"": 228.9, ""time"": ""2026-08-27 09:15:00"", ""volume"": 20000}",2026-08-27 09:15:00,20000,UNAVAILABLE,"[{""close"": 229, ""high"": 229, ""low"": 228.5, ""open"": 228.9, ""time"": ""2026-08-27 09:15:00"", ""volume"": 20000}, {""close"": 228.5, ""high"": 229.5, ""low"": 228.5, ""open"": 228.5, ""time"": ""2026-08-27 09:16:00"", ""volume"": 9300}, {""close"": 228.4, ""high"": 228.5, ""low"": 228.3, ""open"": 228.5, ""time"": ""2026-08-27 09:17:00"", ""volume"": 9200}]",KBS,INFERRED_BOUNDARY,True,True,VIC,8567700,2026-08-27,0,0.0
1226200,14.336322502952145,True,"[{""close"": 236, ""high"": 236, ""low"": 236, ""open"": 236, ""time"": ""2026-08-28 14:45:00"", ""volume"": 1226200}]",INFERRED_BOUNDARY,"[{""close"": 236.1, ""high"": 236.3, ""low"": 235.9, ""open"": 236.1, ""time"": ""2026-08-28 14:28:00"", ""volume"": 65600}, {""close"": 236, ""high"": 236.1, ""low"": 236, ""open"": 236.1, ""time"": ""2026-08-28 14:29:00"", ""volume"": 66000}, {""close"": 236, ""high"": 236, ""low"": 236, ""open"": 236, ""time"": ""2026-08-28 14:45:00"", ""volume"": 1226200}]",236,236,8553100,"{""close"": 236, ""high"": 236, ""low"": 236, ""open"": 236, ""time"": ""2026-08-28 14:45:00"", ""volume"": 1226200}",236,2026-08-28 14:45:00,"{""close"": 235, ""high"": 235.9, ""low"": 234.5, ""open"": 235.9, ""time"": ""2026-08-28 09:16:00"", ""volume"": 8300}",0.0,8553100,,"{""close"": 236, ""high"": 236.1, ""low"": 236, ""open"": 236.1, ""time"": ""2026-08-28 14:29:00"", ""volume"": 66000}",236,2026-08-28 14:29:00,226,False,True,"{""close"": 236, ""high"": 236, ""low"": 235.1, ""open"": 236, ""time"": ""2026-08-28 09:15:00"", ""volume"": 29100}",2026-08-28 09:15:00,29100,UNAVAILABLE,"[{""close"": 236, ""high"": 236, ""low"": 235.1, ""open"": 236, ""time"": ""2026-08-28 09:15:00"", ""volume"": 29100}, {""close"": 235, ""high"": 235.9, ""low"": 234.5, ""open"": 235.9, ""time"": ""2026-08-28 09:16:00"", ""volume"": 8300}, {""close"": 232.7, ""high"": 234.9, ""low"": 231.7, ""open"": 234.9, ""time"": ""2026-08-28 09:17:00"", ""volume"": 12100}]",KBS,INFERRED_BOUNDARY,True,True,VIC,8553100,2026-08-28,0,0.0
634700,8.26776781992497,True,"[{""close"": 244.5, ""high"": 244.5, ""low"": 244.5, ""open"": 244.5, ""time"": ""2026-09-03 14:45:00"", ""volume"": 634700}]",INFERRED_BOUNDARY,"[{""close"": 244.1, ""high"": 244.3, ""low"": 243.9, ""open"": 244.3, ""time"": ""2026-09-03 14:28:00"", ""volume"": 39800}, {""close"": 244.2, ""high"": 244.2, ""low"": 244, ""open"": 244.2, ""time"": ""2026-09-03 14:29:00"", ""volume"": 29700}, {""close"": 244.5, ""high"": 244.5, ""low"": 244.5, ""open"": 244.5, ""time"": ""2026-09-03 14:45:00"", ""volume"": 634700}]",232.9,236,7676800,"{""close"": 244.5, ""high"": 244.5, ""low"": 244.5, ""open"": 244.5, ""time"": ""2026-09-03 14:45:00"", ""volume"": 634700}",244.5,2026-09-03 14:45:00,"{""close"": 229.8, ""high"": 230.3, ""low"": 229.1, ""open"": 230.3, ""time"": ""2026-09-03 09:16:00"", ""volume"": 29300}",0.1228501228501275,7676800,,"{""close"": 244.2, ""high"": 244.2, ""low"": 244, ""open"": 244.2, ""time"": ""2026-09-03 14:29:00"", ""volume"": 29700}",244.2,2026-09-03 14:29:00,226,False,True,"{""close"": 230.2, ""high"": 232.9, ""low"": 230.2, ""open"": 232.9, ""time"": ""2026-09-03 09:15:00"", ""volume"": 107100}",2026-09-03 09:15:00,107100,UNAVAILABLE,"[{""close"": 230.2, ""high"": 232.9, ""low"": 230.2, ""open"": 232.9, ""time"": ""2026-09-03 09:15:00"", ""volume"": 107100}, {""close"": 229.8, ""high"": 230.3, ""low"": 229.1, ""open"": 230.3, ""time"": ""2026-09-03 09:16:00"", ""volume"": 29300}, {""close"": 231, ""high"": 231, ""low"": 229.7, ""open"": 229.7, ""time"": ""2026-09-03 09:17:00"", ""volume"": 17500}]",KBS,INFERRED_BOUNDARY,True,True,VIC,7676800,2026-09-03,0,0.0
783000,10.414172851328706,True,"[{""close"": 256.1, ""high"": 256.1, ""low"": 256.1, ""open"": 256.1, ""time"": ""2026-09-04 14:45:00"", ""volume"": 783000}]",INFERRED_BOUNDARY,"[{""close"": 258.6, ""high"": 259.4, ""low"": 258.4, ""open"": 259, ""time"": ""2026-09-04 14:28:00"", ""volume"": 37800}, {""close"": 258.8, ""high"": 259.2, ""low"": 258.6, ""open"": 259, ""time"": ""2026-09-04 14:29:00"", ""volume"": 15100}, {""close"": 256.1, ""high"": 256.1, ""low"": 256.1, ""open"": 256.1, ""time"": ""2026-09-04 14:45:00"", ""volume"": 783000}]",244.7,244.5,7518600,"{""close"": 256.1, ""high"": 256.1, ""low"": 256.1, ""open"": 256.1, ""time"": ""2026-09-04 14:45:00"", ""volume"": 783000}",256.1,2026-09-04 14:45:00,"{""close"": 249.8, ""high"": 249.8, ""low"": 247, ""open"": 247.5, ""time"": ""2026-09-04 09:16:00"", ""volume"": 11100}",-1.0432766615146787,7518600,,"{""close"": 258.8, ""high"": 259.2, ""low"": 258.6, ""open"": 259, ""time"": ""2026-09-04 14:29:00"", ""volume"": 15100}",258.8,2026-09-04 14:29:00,226,False,True,"{""close"": 247.1, ""high"": 247.1, ""low"": 244.7, ""open"": 244.7, ""time"": ""2026-09-04 09:15:00"", ""volume"": 45700}",2026-09-04 09:15:00,45700,UNAVAILABLE,"[{""close"": 247.1, ""high"": 247.1, ""low"": 244.7, ""open"": 244.7, ""time"": ""2026-09-04 09:15:00"", ""volume"": 45700}, {""close"": 249.8, ""high"": 249.8, ""low"": 247, ""open"": 247.5, ""time"": ""2026-09-04 09:16:00"", ""volume"": 11100}, {""close"": 251, ""high"": 251, ""low"": 249.8, ""open"": 249.8, ""time"": ""2026-09-04 09:17:00"", ""volume"": 27300}]",KBS,INFERRED_BOUNDARY,True,True,VIC,7518600,2026-09-04,0,0.0
1219100,20.10422335460677,True,"[{""close"": 245, ""high"": 245, ""low"": 245, ""open"": 245, ""time"": ""2026-09-07 14:45:00"", ""volume"": 1219100}]",INFERRED_BOUNDARY,"[{""close"": 248.9, ""high"": 249.1, ""low"": 248.6, ""open"": 248.9, ""time"": ""2026-09-07 14:28:00"", ""volume"": 104500}, {""close"": 249, ""high"": 249, ""low"": 248.8, ""open"": 248.8, ""time"": ""2026-09-07 14:29:00"", ""volume"": 68300}, {""close"": 245, ""high"": 245, ""low"": 245, ""open"": 245, ""time"": ""2026-09-07 14:45:00"", ""volume"": 1219100}]",256.1,256.1,6063900,"{""close"": 245, ""high"": 245, ""low"": 245, ""open"": 245, ""time"": ""2026-09-07 14:45:00"", ""volume"": 1219100}",245,2026-09-07 14:45:00,"{""close"": 259.6, ""high"": 260, ""low"": 257.3, ""open"": 257.3, ""time"": ""2026-09-07 09:16:00"", ""volume"": 23900}",-1.6064257028112447,6063900,,"{""close"": 249, ""high"": 249, ""low"": 248.8, ""open"": 248.8, ""time"": ""2026-09-07 14:29:00"", ""volume"": 68300}",249,2026-09-07 14:29:00,226,False,True,"{""close"": 257, ""high"": 257, ""low"": 256.1, ""open"": 256.1, ""time"": ""2026-09-07 09:15:00"", ""volume"": 26400}",2026-09-07 09:15:00,26400,UNAVAILABLE,"[{""close"": 257, ""high"": 257, ""low"": 256.1, ""open"": 256.1, ""time"": ""2026-09-07 09:15:00"", ""volume"": 26400}, {""close"": 259.6, ""high"": 260, ""low"": 257.3, ""open"": 257.3, ""time"": ""2026-09-07 09:16:00"", ""volume"": 23900}, {""close"": 263.5, ""high"": 263.5, ""low"": 260, ""open"": 260, ""time"": ""2026-09-07 09:17:00"", ""volume"": 43200}]",KBS,INFERRED_BOUNDARY,True,True,VIC,6063900,2026-09-07,0,0.0
966900,15.424742761426177,True,"[{""close"": 249.6, ""high"": 249.6, ""low"": 249.6, ""open"": 249.6, ""time"": ""2026-09-08 14:45:00"", ""volume"": 966900}]",INFERRED_BOUNDARY,"[{""close"": 249, ""high"": 249.2, ""low"": 248.1, ""open"": 248.1, ""time"": ""2026-09-08 14:28:00"", ""volume"": 113400}, {""close"": 249, ""high"": 249, ""low"": 248.9, ""open"": 249, ""time"": ""2026-09-08 14:29:00"", ""volume"": 179600}, {""close"": 249.6, ""high"": 249.6, ""low"": 249.6, ""open"": 249.6, ""time"": ""2026-09-08 14:45:00"", ""volume"": 966900}]",243.5,245,6268500,"{""close"": 249.6, ""high"": 249.6, ""low"": 249.6, ""open"": 249.6, ""time"": ""2026-09-08 14:45:00"", ""volume"": 966900}",249.6,2026-09-08 14:45:00,"{""close"": 246.9, ""high"": 247.6, ""low"": 246, ""open"": 247.6, ""time"": ""2026-09-08 09:16:00"", ""volume"": 15400}",0.24096385542168447,6268500,,"{""close"": 249, ""high"": 249, ""low"": 248.9, ""open"": 249, ""time"": ""2026-09-08 14:29:00"", ""volume"": 179600}",249,2026-09-08 14:29:00,226,False,True,"{""close"": 247.6, ""high"": 247.6, ""low"": 243.5, ""open"": 243.5, ""time"": ""2026-09-08 09:15:00"", ""volume"": 40500}",2026-09-08 09:15:00,40500,UNAVAILABLE,"[{""close"": 247.6, ""high"": 247.6, ""low"": 243.5, ""open"": 243.5, ""time"": ""2026-09-08 09:15:00"", ""volume"": 40500}, {""close"": 246.9, ""high"": 247.6, ""low"": 246, ""open"": 247.6, ""time"": ""2026-09-08 09:16:00"", ""volume"": 15400}, {""close"": 245.5, ""high"": 246.9, ""low"": 245.4, ""open"": 246.9, ""time"": ""2026-09-08 09:17:00"", ""volume"": 14600}]",KBS,INFERRED_BOUNDARY,True,True,VIC,6268500,2026-09-08,0,0.0
