scan_date,scan_at,symbol,exchange,close_price,previous_close_price,price_change_30m_pct,volume_accumulated,previous_volume_accumulated,avg_volume_10,expected_volume_at_time,rvol_time,ma200_vnd,distance_to_ma200_pct,below_ma200,price_surge_30m,volume_surge,strong_setup,has_any_signal,signal_name,is_baseline_snapshot,session_elapsed_minutes,session_progress,ma200_status,avg_volume_10_status,previous_scan_at,time,reference_price,open_price,high_price,low_price,average_price,total_value,price_change,percent_change,ceiling_price,floor_price,bid_price_1,bid_vol_1,bid_price_2,bid_vol_2,bid_price_3,bid_vol_3,ask_price_1,ask_vol_1,ask_price_2,ask_vol_2,ask_price_3,ask_vol_3,foreign_buy_volume,foreign_sell_volume,foreign_room,latest_date,latest_close,ma200,latest_close_vnd
2026-07-31,2026-07-31T12:19:31.618146+07:00,TIG,HNX,6000,6000,0.0,54500,54500,613300.0,340722.22222222225,0.1599543453448557,7387.0,-18.776228509543795,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785471683350,6000,6000,6000,5800,5877,320310000,0,0.0,6600,5400,5800.0,151300,5700,89600,5600,50500,5900.0,20000,6000,202200,6100,128800,0,0,74454262,2026-07-30,6.0,7.387,6000.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,TNG,HNX,18000,18000,0.0,339300,339300,588950.0,327194.44444444444,1.0369980473724425,19724.8,-8.744321868916284,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472184202,17600,17600,18100,17600,17929,6083180000,400,2.272727272727273,19300,15900,17900.0,61300,17800,124700,17700,24700,18000.0,15500,18100,61800,18200,49300,0,42000,35092710,2026-07-30,17.6,19.7248,17600.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,VC3,HNX,25600,25600,0.0,339600,339600,1466980.0,814988.8888888889,0.41669279744781795,26828.000000000004,-4.577307290890128,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472117891,25800,25800,25800,25400,25495,8658040000,-200,-0.7751937984496124,28300,23300,25500.0,10100,25400,36000,25300,17000,25600.0,2500,25700,9700,25800,5000,2600,1100,67179272,2026-07-30,25.8,26.828000000000003,25800.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,VC7,HNX,7200,7200,0.0,11300,11300,94050.0,52250.0,0.21626794258373205,8800.350000000002,-18.185072184629043,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785471894322,7300,7300,7400,7200,7229,81690000,-100,-1.36986301369863,8000,6600,7100.0,22500,7000,45500,6900,12600,7200.0,3000,7300,22500,7400,15400,0,0,47994496,2026-07-30,7.3,8.800350000000002,7300.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,VFS,HNX,9600,9600,0.0,529900,529900,713350.0,396305.55555555556,1.3370996004766245,12880.45,-25.468442484540528,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472133497,9800,9900,10000,9600,9770,5177040000,-200,-2.0408163265306123,10700,8900,9500.0,168800,9400,278900,9300,249100,9600.0,14300,9700,14000,9800,73800,0,24800,153764094,2026-07-30,9.8,12.880450000000002,9800.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,VTV,HNX,12800,12800,0.0,18700,18700,59140.0,32855.555555555555,0.5691579303347988,14345.5,-10.77341326548395,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785471920415,13000,12800,13000,12600,12818,239690000,-200,-1.5384615384615385,14300,11700,12600.0,800,12500,1000,12200,1000,12800.0,900,13000,2900,13200,1200,0,0,15285416,2026-07-30,13.0,14.3455,13000.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,ACC,HOSE,4500,4500,0.0,243500,243500,756300.0,420166.6666666667,0.5795319317731059,12491.7,-63.97608011719782,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472183282,4830,4840,4880,4500,4656,1133658000,-330,-6.832298136645963,5160,4500,,0,0,0,0,0,4500.0,16500,4550,47900,4600,9800,0,0,-7846896,2026-07-30,4.83,12.491700000000002,4830.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,AGG,HOSE,11600,11600,0.0,167400,167400,410080.0,227822.22222222222,0.7347834568864612,13693.25,-15.286728862760848,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472175511,11750,11850,11850,11450,11593,1940590000,-150,-1.276595744680851,12550,10950,11500.0,700,11450,9800,11400,16500,11550.0,3000,11600,6000,11650,8200,1600,5500,79955946,2026-07-30,11.75,13.69325,11750.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,AGR,HOSE,13050,13050,0.0,154100,154100,452050.0,251138.8888888889,0.6136046897467093,15336.0,-14.906103286384976,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472153286,13250,13300,13300,13000,13122,2022080000,-200,-1.509433962264151,14150,12350,13050.0,15200,13000,61000,12950,8600,13100.0,3500,13150,5500,13200,5700,100,49300,227627288,2026-07-30,13.25,15.336,13250.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,ANV,HOSE,17250,17250,0.0,235500,235500,596310.0,331283.3333333334,0.7108718619509986,24902.850000000002,-30.730819966389394,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472124485,17600,17800,17800,17250,17392,4095765000,-350,-1.9886363636363635,18800,16400,17200.0,42800,17150,5100,17100,9600,17300.0,39900,17350,100,17400,1000,38400,114100,123218095,2026-07-30,17.6,24.90285,17600.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,APG,HOSE,4630,4630,0.0,124500,124500,224330.0,124627.77777777778,0.9989747247358801,7960.6,-41.83855488279778,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472139499,4660,4670,4750,4600,4651,579105000,-30,-0.6437768240343348,4980,4340,4610.0,4300,4600,25900,4590,2200,4630.0,600,4640,500,4650,6400,1000,20600,160269344,2026-07-30,4.66,7.9606,4660.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,APH,HOSE,5600,5600,0.0,60300,60300,169710.0,94283.33333333334,0.6395616050910375,5968.7,-6.177224521252532,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785471972036,5610,5690,5700,5600,5657,341112000,-10,-0.17825311942959002,6000,5220,5560.0,1000,5550,3500,5530,1000,5600.0,3000,5610,100,5620,4800,0,2500,175853301,2026-07-30,5.61,5.9687,5610.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,ASM,HOSE,5950,5950,0.0,148100,148100,579130.0,321738.8888888889,0.46031115638975706,6230.349999999999,-4.499747205213182,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472165900,5950,6000,6000,5950,5970,884217000,0,0.0,6360,5540,5950.0,47900,5940,31600,5930,32300,5960.0,1500,5970,4500,5980,8300,3600,0,148426330,2026-07-30,5.95,6.23035,5950.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,BCE,HOSE,5500,5500,0.0,45200,45200,627310.0,348505.55555555556,0.1296966412140728,8816.849999999999,-37.61944458621843,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472112481,5480,5480,5500,5420,5479,247645000,20,0.36496350364963503,5860,5100,5500.0,800,5410,200,5400,2600,5510.0,10100,5520,10500,5530,10000,0,0,19843389,2026-07-30,5.48,8.816849999999999,5480.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,BCM,HOSE,36150,36150,0.0,257000,257000,615260.0,341811.1111111111,0.7518772551441667,58451.95,-38.15433018060133,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472188413,36300,36600,36900,35800,36166,9294595000,-150,-0.4132231404958678,38800,33800,36150.0,4400,36100,10900,36000,4100,36200.0,1200,36300,9500,36350,1600,5100,195900,344380514,2026-07-30,36.3,58.45195,36300.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,BFC,HOSE,51000,51000,0.0,143100,143100,202640.0,112577.77777777778,1.2711212001579155,53275.25,-4.2707448580719936,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472161683,51000,51000,51500,50500,51168,7322100000,0,0.0,54500,47450,51000.0,27500,50900,100,50800,400,51500.0,5200,51600,35900,51800,5100,12400,1400,28448174,2026-07-30,51.0,53.27525,51000.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,BKG,HOSE,2100,2100,0.0,158100,158100,341110.0,189505.55555555556,0.8342763331476649,2674.0,-21.465968586387437,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472006854,2080,2040,2180,2040,2084,329494000,20,0.9615384615384616,2220,1940,2100.0,600,2090,5000,2080,11000,2110.0,500,2120,600,2130,800,0,0,35671670,2026-07-30,2.08,2.674,2080.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,BSI,HOSE,27800,27800,0.0,154100,154100,526490.0,292494.44444444444,0.5268476134399513,34243.4,-18.816472663345348,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472176982,28000,28350,28350,27700,27956,4308080000,-200,-0.7142857142857143,29950,26050,27750.0,7100,27700,6300,27650,600,27800.0,1500,27900,800,28000,20400,0,48800,174061970,2026-07-30,28.0,34.2434,28000.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,BVB,HOSE,12450,12450,0.0,688800,688800,3004310.0,1669061.1111111112,0.41268710619077253,13103.0,-4.983591543921239,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472124184,12400,12450,12700,12350,12487,8601360000,50,0.4032258064516129,13250,11550,12450.0,7400,12400,11000,12350,77500,12500.0,9900,12550,22700,12600,56200,0,0,31639466,2026-07-30,12.4,13.103,12400.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,BVH,HOSE,62700,62700,0.0,290100,290100,292180.0,162322.22222222222,1.7871859812444384,65272.049999999996,-3.9405074606971833,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472191692,61100,61100,63000,61100,62275,18065960000,1600,2.618657937806874,65300,56900,62700.0,800,62600,12800,62500,4400,62800.0,3100,62900,3100,63000,9200,139800,17400,160972414,2026-07-30,61.1,65.27205,61100.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,CII,HOSE,13200,13200,0.0,3125400,3125400,8793230.0,4885127.777777778,0.6397785569125338,19818.25,-33.394724559433854,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472193191,13400,13550,13550,13150,13345,41707610000,-200,-1.4925373134328357,14300,12500,13150.0,56000,13100,234300,13050,263900,13200.0,18900,13250,10900,13300,17500,51900,1129900,242049890,2026-07-30,13.4,19.81825,13400.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,CRE,HOSE,7070,7070,0.0,42900,42900,138430.0,76905.55555555556,0.5578270606082496,8037.85,-12.041155284062285,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472165595,7200,7280,7280,6950,7054,302635000,-130,-1.8055555555555554,7700,6700,7000.0,5000,6940,5100,6920,13100,7070.0,13700,7090,5000,7100,3700,0,1800,214829594,2026-07-30,7.2,8.03785,7200.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,CSV,HOSE,21350,21350,0.0,175700,175700,432480.0,240266.6666666667,0.7312708102108767,27633.500000000004,-22.738704832902105,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472184183,21250,21500,21600,21300,21417,3762880000,100,0.4705882352941176,22700,19800,21300.0,2500,21250,8800,21200,8800,21350.0,1400,21400,2000,21450,35700,41100,5800,54272706,2026-07-30,21.25,27.633500000000005,21250.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,CTD,HOSE,60100,60100,0.0,291900,291900,466430.0,259127.77777777778,1.126471281864374,75264.79999999999,-20.148595359318023,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472171289,59100,59600,60700,58900,59854,17471510000,1000,1.6920473773265652,63200,55000,60000.0,8600,59900,19900,59700,1200,60100.0,500,60200,1800,60300,2900,64100,70900,2323574,2026-07-30,59.1,75.2648,59100.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,CTF,HOSE,18000,18000,0.0,201400,201400,319210.0,177338.8888888889,1.1356787068074308,18796.15,-4.235707844425594,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472152157,17650,17800,18050,17500,17868,3598570000,350,1.9830028328611897,18850,16450,17800.0,500,17750,1000,17650,1500,18000.0,9700,18050,1100,18100,3500,6300,15700,46303810,2026-07-30,17.65,18.79615,17650.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,CTI,HOSE,19250,19250,0.0,124500,124500,185510.0,103061.11111111111,1.2080211309363378,22243.0,-13.45591871600054,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472177598,19400,19400,19400,19100,19222,2393105000,-150,-0.7731958762886598,20750,18050,19150.0,500,19100,4600,19050,6300,19200.0,500,19250,1800,19300,6000,3100,11200,30651798,2026-07-30,19.4,22.243,19400.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,CTR,HOSE,71400,71400,0.0,119600,119600,260180.0,144544.44444444444,0.8274271658082866,76901.45000000001,-7.153896317949806,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472130517,71000,71200,72900,70200,71383,8537420000,400,0.5633802816901409,75900,66100,71400.0,600,71300,200,71200,3400,71600.0,500,72000,3100,72100,800,18600,9400,50763684,2026-07-30,71.0,76.90145000000001,71000.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,CTS,HOSE,21800,21800,0.0,1072000,1072000,2713850.0,1507694.4444444445,0.7110194004827091,24842.8,-12.248216787157645,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472192284,21600,21600,22150,21350,21722,23285620000,200,0.9259259259259258,23100,20100,21800.0,7500,21750,500,21700,1500,21900.0,20500,21950,4100,22000,15600,4600,454700,131694306,2026-07-30,21.6,24.8428,21600.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,DBC,HOSE,16550,16550,0.0,893800,893800,2285860.0,1269922.2222222222,0.7038226313072542,21468.699999999997,-22.91102861374931,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472199199,16450,16500,16650,16350,16546,14788720000,100,0.60790273556231,17600,15300,16550.0,174000,16500,131000,16450,155800,16600.0,2300,16650,115900,16700,53400,10400,162500,204740521,2026-07-30,16.45,21.4687,16450.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,DC4,HOSE,6570,6570,0.0,101200,101200,118160.0,65644.44444444445,1.5416384563303993,8709.05,-24.561232281362486,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785475144772,6590,6600,6660,6550,6604,668301000,-20,-0.30349013657056145,7050,6130,6570.0,4800,6550,3000,6520,1000,6580.0,2100,6590,3300,6600,2000,0,3540,53179549,2026-07-30,6.59,8.70905,6590.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,DCL,HOSE,38000,38000,0.0,75200,75200,561640.0,312022.22222222225,0.24100847517983048,42441.0,-10.463938172993096,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785471998741,38000,38000,38000,37900,37999,2857555000,0,0.0,40650,35350,37900.0,2800,37800,4400,37700,3000,38000.0,5000,38050,20900,38100,3400,0,0,-666123,2026-07-30,38.0,42.441,38000.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,DCM,HOSE,31000,31000,0.0,557500,557500,2049680.0,1138711.1111111112,0.4895886187112134,36003.549999999996,-13.897379563959655,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472199805,31250,31600,31600,30950,31123,17350910000,-250,-0.8,33400,29100,31000.0,9300,30950,10000,30900,16900,31100.0,11100,31150,8400,31200,12100,24700,155700,225520901,2026-07-30,31.25,36.00355,31250.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,DGC,HOSE,39200,39200,0.0,314900,314900,1132180.0,628988.8888888889,0.5006447737992192,64819.450000000004,-39.52432487470968,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472200100,39050,39550,39650,39050,39295,12374020000,150,0.3841229193341869,41750,36350,39150.0,100,39100,42700,39050,44900,39200.0,7800,39250,3100,39300,8900,1100,0,170569167,2026-07-30,39.05,64.81945,39050.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,DGW,HOSE,36700,36700,0.0,625300,625300,792180.0,440100.0,1.4208134514882982,41746.7,-12.088859718253172,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472205190,36500,36950,37050,36550,36781,22998940000,200,0.547945205479452,39050,33950,36600.0,5200,36550,7400,36500,32000,36700.0,8000,36750,5900,36800,15200,251900,410700,55733818,2026-07-30,36.5,41.7467,36500.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,DIG,HOSE,10150,10150,0.0,6597700,6597700,11490660.0,6383700.0,1.033522878581387,15796.75,-35.74627692405083,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472198300,10200,10400,10450,10100,10291,67897925000,-50,-0.49019607843137253,10900,9490,10100.0,378300,10050,394400,10000,1057200,10150.0,30800,10200,74900,10250,34700,1000,1469500,371236169,2026-07-30,10.2,15.79675,10200.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,DLG,HOSE,2250,2250,0.0,340700,340700,662540.0,368077.7777777778,0.9256195852325897,2724.7000000000003,-17.42210151576321,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472193507,2300,2330,2340,2250,2296,782088000,-50,-2.1739130434782608,2460,2140,2250.0,25900,2240,10000,2230,16500,2280.0,19900,2290,27900,2300,8200,0,32100,128817850,2026-07-30,2.3,2.7247000000000003,2300.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,DPG,HOSE,27350,27350,0.0,118200,118200,373260.0,207366.6666666667,0.5700048223758237,40618.899999999994,-32.66681273988216,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472192601,28100,28000,28100,27300,27597,3261910000,-750,-2.6690391459074734,30050,26150,27300.0,8000,27250,3400,27200,4300,27350.0,900,27450,500,27500,500,0,52800,35630594,2026-07-30,28.1,40.6189,28100.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,DPM,HOSE,23550,23550,0.0,1551100,1551100,2590670.0,1439261.1111111112,1.0777057672339587,25174.0,-6.4511003416223085,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472199191,23450,23950,23950,23550,23683,36734520000,100,0.42643923240938164,25050,21850,23550.0,31800,23500,102500,23450,111100,23600.0,20000,23650,35800,23700,37100,3000,205500,317469494,2026-07-30,23.45,25.174,23450.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,DRC,HOSE,10350,10350,0.0,32400,32400,264680.0,147044.44444444444,0.22034154450657398,13418.8,-22.86940710048588,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472176702,10400,10400,10450,10300,10339,334975000,-50,-0.4807692307692308,11100,9680,10300.0,35100,10250,11800,10200,34200,10350.0,4300,10400,18400,10450,8900,0,0,-2033634,2026-07-30,10.4,13.4188,10400.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,DSE,HOSE,22150,22150,0.0,318500,318500,534760.0,297088.8888888889,1.0720697135163437,23118.4,-4.188871202159325,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472179684,22100,22200,22300,22050,22175,7062875000,50,0.22624434389140274,23600,20600,22150.0,39400,22100,55300,22050,32600,22200.0,1000,22250,13200,22300,15700,14900,27500,382659121,2026-07-30,22.1,23.1184,22100.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,DXG,HOSE,10400,10400,0.0,4483500,4483500,12895940.0,7164411.111111111,0.6258016088784533,14048.75,-25.972061571314175,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472197700,10600,10700,10700,10400,10509,47117395000,-200,-1.8867924528301887,11300,9860,10400.0,287200,10350,279700,10300,271100,10450.0,189300,10500,263100,10550,338900,215500,267200,403117455,2026-07-30,10.6,14.04875,10600.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,DXS,HOSE,5820,5820,0.0,1118800,1118800,1708190.0,948994.4444444445,1.1789320860091674,8127.2,-28.388620927256618,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472206391,5930,6000,6000,5780,5863,6560053000,-110,-1.854974704890388,6340,5520,5810.0,13700,5800,12600,5790,18900,5820.0,600,5830,5700,5840,3200,238500,323300,249206034,2026-07-30,5.93,8.1272,5930.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,EIB,HOSE,17800,17800,0.0,3542400,3542400,7534550.0,4185861.1111111115,0.8462774817341446,21783.0,-18.284901069641464,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472206392,17900,17900,18200,17750,17878,63331890000,-100,-0.5586592178770949,19150,16650,17750.0,107700,17700,114300,17650,80300,17800.0,20000,17850,35600,17900,49300,16600,465100,531697085,2026-07-30,17.9,21.783,17900.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,ELC,HOSE,14450,14450,0.0,121300,121300,416790.0,231550.0,0.5238609371625998,19553.0,-26.09829693653148,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472166504,14900,14900,14900,14300,14490,1757640000,-450,-3.0201342281879198,15900,13900,14350.0,200,14300,1300,14250,3100,14450.0,300,14650,3600,14750,1100,1900,35400,51246442,2026-07-30,14.9,19.553,14900.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,EVF,HOSE,12350,12350,0.0,950300,950300,1916370.0,1064650.0,0.8925938101723571,12775.499999999996,-3.3305937145316933,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472141595,12400,12400,12450,12300,12367,11752460000,-50,-0.4032258064516129,13250,11550,12350.0,21200,12300,33500,12250,45800,12400.0,97300,12450,82300,12500,133300,28300,37800,111916049,2026-07-30,12.4,12.775499999999996,12400.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,EVG,HOSE,4270,4270,0.0,296200,296200,478060.0,265588.8888888889,1.1152574990586956,6707.5,-36.3399180022363,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472152983,4290,4480,4480,4260,4335,1283904000,-20,-0.4662004662004662,4590,3990,4270.0,200,4260,8000,4250,6600,4280.0,1000,4290,800,4300,3500,0,30500,110039749,2026-07-30,4.29,6.7075,4290.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,FCN,HOSE,10500,10500,0.0,56600,56600,410080.0,227822.22222222222,0.24843932891143192,13557.800000000001,-22.553806664798127,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785471992144,10750,10700,10700,10450,10547,596955000,-250,-2.3255813953488373,11500,10000,10500.0,21000,10450,15200,10400,28900,10550.0,500,10600,1500,10650,2100,0,14200,30347618,2026-07-30,10.75,13.5578,10750.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,FIT,HOSE,3050,3050,0.0,84500,84500,280600.0,155888.8888888889,0.5420527441197434,4334.75,-29.638387450256648,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472197088,3040,3030,3080,3020,3042,257083000,10,0.3289473684210526,3250,2830,3040.0,600,3030,10000,3020,7100,3050.0,3200,3060,6400,3070,14100,0,0,-19579,2026-07-30,3.04,4.33475,3040.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,FPT,HOSE,67000,67000,0.0,3189900,3189900,6456220.0,3586788.888888889,0.8893470172949497,83860.55,-20.105460791754886,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785475147171,67000,67200,67900,66900,67394,214979060000,0,0.0,71600,62400,67000.0,31900,66900,38200,66800,128100,67100.0,24600,67200,69300,67300,29100,1600287,571900,372018516,2026-07-30,67.0,83.86055,67000.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,FTS,HOSE,21650,21650,0.0,453200,453200,1482930.0,823850.0,0.5501001395885173,26951.75,-19.671264389139854,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472188694,21850,21050,21800,21050,21540,9762010000,-200,-0.9153318077803204,23350,20350,21500.0,8200,21450,20600,21400,14800,21650.0,800,21700,1200,21750,400,2200,160000,287298376,2026-07-30,21.85,26.95175,21850.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,GAS,HOSE,68700,68700,0.0,493200,493200,1443810.0,802116.6666666667,0.6148731481289089,80557.0,-14.718770559976166,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785472174902,68700,69800,69800,68600,69221,34139890000,0,0.0,73500,63900,68700.0,7000,68600,12300,68500,9500,68800.0,2000,68900,500,69000,1300,93300,48700,1133690244,2026-07-30,68.7,80.557,68700.0
2026-07-31,2026-07-31T12:19:31.618146+07:00,GEE,HOSE,66300,66300,0.0,536000,536000,1193790.0,663216.6666666667,0.8081823436282762,101226.75,-34.503478576562024,True,False,False,False,True,BELOW_MA200,False,150,0.5555555555555556,OK,OK,2026-07-31T12:09:04.858539+07:00,1785475147772,66900,67500,68000,66100,66760,35783550000,-600,-0.8968609865470852,71500,62300,66200.0,23700,66100,18100,66000,27500,66300.0,3000,66400,1600,66500,1000,38710,144500,313680159,2026-07-30,66.9,101.22675,66900.0
